date,location,latitude,longitude,internal_point_latitude,internal_point_longitude
2/17/18,"Stamford, CT",41.053,-73.539,35.3986751,-101.893804
2/18/18,"Fremont, NE",41.433,-96.498,30.833145,-83.2689952
2/18/18,"Fremont, NE",41.433,-96.498,24.5354143,-82.0069198
2/18/18,"Uwchlan, PA",40.052,-75.656,41.8942937,-87.6454546
2/18/18,"Asheville, NC",35.595,-82.551,30.2295588,-93.3580154
2/18/18,"Dubuque, IA",42.501,-90.665,41.9472124,-74.2654582
2/18/18,"Chicago, IL",41.878,-87.63,48.070464,-121.936784
2/18/18,"Wilkes-Barre, PA",41.246,-75.881,38.5251824,-122.9261095
2/18/18,"St. Joseph, MI",42.094,-86.49,30.2395128,-97.6912697
2/18/18,"White Plains, NY",41.034,-73.763,41.6688774,-91.5889245
2/18/18,"Belfast, ME",44.426,-69.006,38.9041031,-77.017229
2/18/18,"Washington, DC",38.907,-77.037,35.3466288,-118.7295064
2/18/18,"Jackson, MI",42.246,-84.401,34.1963983,-118.2618616
2/18/18,"Minden, NV",38.954,-119.766,32.8004582,-79.94248
2/18/18,"Merced, CA",37.302,-120.483,41.760392,-81.7242168
2/18/18,"Brockton, MA",42.083,-71.018,39.865669,-74.2588636
2/18/18,"Amarillo, TX",35.222,-101.831,41.4279035,-73.7438816
2/19/18,"Valdosta, GA",30.833,-83.278,26.649124,-80.4483739
2/19/18,"Key West, FL",24.555,-81.78,26.1935353,-80.4766834
2/19/18,"Chicago, IL",41.878,-87.63,35.8948446,-86.8978858
2/19/18,"Lake Charles, LA",30.227,-93.217,36.5116245,-108.3245778
2/19/18,"Ulster, NY",41.859,-74.312,61.1742503,-149.2843294
2/19/18,"Edmonds, Seattle, WA",47.811,-122.377,43.4514767,-116.244376
2/19/18,"Santa Rosa, CA",38.44,-122.714,40.7874003,-74.2462919
2/19/18,"Pflugerville, TX",30.455,-97.622,35.5143241,-105.9657706
2/19/18,"Iowa City, IA",41.661,-91.53,41.4009815,-71.6175979
2/19/18,"White House, Washington, DC",38.898,-77.037,35.3466288,-118.7295064
2/19/18,"Bakersfield, CA",35.373,-119.019,34.3587415,-119.1331432
2/19/18,"Pershing Square, Los Angeles, CA",34.049,-118.253,35.0540019,-106.6690645
2/19/18,"Charleston, SC",32.776,-79.931,35.7898464,-78.650624
2/19/18,"Cleveland, OH",41.499,-81.694,26.1935353,-80.4766834
2/19/18,"Toms River, NJ",39.954,-74.198,26.1935353,-80.4766834
2/19/18,"Carmel, NY",41.43,-73.68,26.1935353,-80.4766834
2/19/18,"Boca Raton, FL",26.368,-80.129,26.649124,-80.4483739
2/19/18,"Plantation, FL",26.128,-80.233,36.5097137,-82.3012769
2/19/18,"Franklin, TN",35.925,-86.869,35.2933443,-81.1772556
2/19/18,"Farmington, NM",36.728,-108.219,36.0338223,-78.8781198
2/19/18,"Anchorage, AK",61.218,-149.9,47.0514151,-122.1532418
2/19/18,"Boise, ID",43.619,-116.215,30.6116382,-87.3388996
2/19/18,"Newark, NJ",40.736,-74.172,42.2429896,-85.0123853
2/19/18,"Santa Fe, NM",35.687,-105.938,35.7898464,-78.650624
2/19/18,"South Kingstown, RI",41.448,-71.525,44.2749884,-72.6095138
2/20/18,"Bakersfield, CA",35.373,-119.019,45.0152499,-93.1001408
2/20/18,"Camarillo, CA",34.216,-119.038,35.2779011,-82.1676211
2/20/18,"Albuquerque, NM",35.085,-106.606,34.2443166,-84.4750574
2/20/18,"Raleigh, NC",35.78,-78.638,41.760392,-81.7242168
2/20/18,"Parkland, FL",26.311,-80.253,30.4593104,-84.2778004
2/20/18,"Hollywood, FL",26.011,-80.149,40.0093755,-75.1333459
2/20/18,"Fort Lauderdale, FL",26.122,-80.137,35.73745,-84.316204
2/20/18,"West Boca Raton Community High School, Boca Raton, FL",26.368,-80.129,40.0093755,-75.1333459
2/20/18,"Kingsport, TN",36.548,-82.562,44.4633293,-73.0694101
2/20/18,"South Point High School, Belmont, NC",35.243,-81.037,36.1691287,-86.7847898
2/20/18,"Durham, NC",35.994,-78.899,37.2207774,-121.6906224
2/20/18,"Tacoma, WA",47.253,-122.444,37.919479,-121.9515431
2/20/18,"Pensacola, FL",30.421,-87.217,37.4146725,-122.3715457
2/20/18,"Battle Creek, MI",42.321,-85.18,37.7272391,-123.0322294
2/20/18,"Cary, NC",35.792,-78.781,36.7610058,-119.6550193
2/20/18,"Montpelier, VT",44.26,-72.575,37.1948063,-120.7228019
2/20/18,"St. Paul, MN",44.954,-93.09,34.1963983,-118.2618616
2/20/18,"Columbus, NC",35.253,-82.197,33.0236041,-116.7761174
2/20/18,"Woodstock, GA",34.101,-84.519,33.7298275,-116.0022389
2/20/18,"Westlake High School, Westlake, OH",41.461,-81.929,33.6756872,-117.7772068
2/20/18,"Tallahassee, FL",30.438,-84.281,33.0236041,-116.7761174
2/20/18,"Philadelpha, PA",39.953,-75.165,38.234919,-84.8687863
2/20/18,"Lenoir City High School, Lenoir City, TN",35.808,-84.286,40.7313751,-74.0786014
2/20/18,"Liberty Bell, Philadelphia, PA",39.95,-75.15,40.7766419,-73.9701871
2/20/18,"University of Vermont, Burlington, VT",44.478,-73.196,37.1132678,-84.119395
2/20/18,"Nashville, TN",36.163,-86.782,38.3280675,-81.5235156
2/20/18,"San Jose, CA",37.338,-121.886,35.3852242,-120.4475445
2/20/18,"Martinez, CA",38.019,-122.134,30.4593104,-84.2778004
2/20/18,"San Mateo, CA",37.563,-122.326,48.8426531,-121.8364325
2/20/18,"San Francisco, CA",37.775,-122.419,45.0061209,-93.4752279
2/20/18,"San Joaquin, CA",36.607,-120.189,34.1963983,-118.2618616
2/20/18,"Merced, CA",37.302,-120.483,44.0034295,-92.4067216
2/20/18,"Los Angeles, CA",34.052,-118.244,38.1895321,-85.6576243
2/20/18,"San Diego, CA",32.716,-117.161,47.0272632,-113.8926911
2/20/18,"Riverside, CA",33.953,-117.396,38.9041031,-77.017229
2/20/18,"Orange, CA",33.788,-117.853,41.4684044,-90.5722031
2/21/18,"Mission Valley, San Diego, CA",32.716,-117.161,41.6420791,-90.6222889
2/21/18,"Frankfort, KY",38.201,-84.873,37.6471385,-121.912488
2/21/18,"Jersey City, NJ",40.728,-74.078,33.3465408,-112.4955335
2/21/18,"New York, NY",40.713,-74.006,39.865669,-74.2588636
2/21/18,"London, KY",37.129,-84.083,42.2462657,-85.5328544
2/21/18,"Charleston, WV",38.35,-81.633,42.752759,-78.7781922
2/21/18,"San Luis Obispo, CA",35.283,-120.66,26.1935353,-80.4766834
2/21/18,"Tallahassee, FL",30.438,-84.281,26.1935353,-80.4766834
2/21/18,"City Hall, Bellingham, WA",48.752,-122.479,26.1935353,-80.4766834
2/21/18,"Minneapolis, MN",44.978,-93.265,25.6105796,-80.4991365
2/21/18,"Golden Valley High, Santa Clarita, CA",34.4,-118.493,26.1935353,-80.4766834
2/21/18,"Rochester, MN",44.012,-92.48,25.6105796,-80.4991365
2/21/18,"Louisville, KY",38.253,-85.758,26.649124,-80.4483739
2/21/18,"Hellgate High School, Missoula, MT",46.863,-113.997,26.649124,-80.4483739
2/21/18,"White House, Washington, DC",38.898,-77.037,26.649124,-80.4483739
2/21/18,"Rock Island High School, Rock Island, IL",41.487,-90.578,26.649124,-80.4483739
2/21/18,"Bettendorf High School, Bettendorf, IA",41.557,-90.497,26.649124,-80.4483739
2/21/18,"Encinal High School, Alameda, CA",37.773,-122.29,26.649124,-80.4483739
2/21/18,"Mesa, AZ",33.415,-111.831,26.649124,-80.4483739
2/21/18,"Stafford, NJ",39.705,-74.263,26.649124,-80.4483739
2/21/18,"Kalamazoo, MI",42.292,-85.587,26.118786,-81.4009553
2/21/18,"Clarence, NY",42.982,-78.577,26.118786,-81.4009553
2/21/18,"Western High School, Davie, FL",26.105,-80.329,26.118786,-81.4009553
2/21/18,"J. P. Taravella High School, Coral Springs, FL",26.271,-80.271,26.1935353,-80.4766834
2/21/18,"North Broward Preparatory School, Coconut Creek, FL",26.252,-80.179,42.2523272,-83.8446336
2/21/18,"Miami Edison High, Miami, FL",25.762,-80.192,42.2429896,-85.0123853
2/21/18,"Fort Lauderdale, FL",26.122,-80.137,27.379812,-80.4435373
2/21/18,"Hialeah High School, Hialeah, FL",25.866,-80.276,27.7005283,-80.5747894
2/21/18,"City Hall, Boca Raton, FL",26.351,-80.091,27.379812,-80.4435373
2/21/18,"West Palm Beach, FL",26.715,-80.053,27.0836036,-80.3982011
2/21/18,"Lake Worth, FL",26.617,-80.068,27.7005283,-80.5747894
2/21/18,"G-Star School of Arts, Palm Springs, FL",26.647,-80.088,33.7900338,-84.4681816
2/21/18,"Loxahatchee Groves, FL",26.706,-80.266,39.205843,-85.8979988
2/21/18,"Boynton Beach, FL",26.532,-80.091,42.4715414,-92.3080334
2/21/18,"Spanish River High, Boca Raton, FL",26.398,-80.145,47.6396874,-122.6496358
2/21/18,"City Hall, Boca Raton, FL",26.351,-80.091,47.6396874,-122.6496358
2/21/18,"Barron Collier High School, Naples, FL",26.217,-81.761,47.6396874,-122.6496358
2/21/18,"Immokalee High, Immokalee, FL",26.419,-81.417,26.5590348,-81.8919943
2/21/18,"Naples High, Naples, FL",26.142,-81.795,26.5590348,-81.8919943
2/21/18,"Cooper City, FL",26.057,-80.272,26.5590348,-81.8919943
2/21/18,"Ann Arbor, MI",42.281,-83.743,26.5590348,-81.8919943
2/21/18,"Marshall, MI",42.272,-84.963,26.5590348,-81.8919943
2/21/18,"Port St. Lucie High School, Port St. Lucie, FL",27.426,-80.372,26.5590348,-81.8919943
2/21/18,"Sebastian, FL",27.816,-80.471,26.5590348,-81.8919943
2/21/18,"Fort Pierce Central High School, Fort Pierce, FL",27.391,-80.351,26.5590348,-81.8919943
2/21/18,"Stuart, FL",27.198,-80.253,26.5590348,-81.8919943
2/21/18,"Indian River County Courthouse, Vero Beach, FL",27.639,-80.401,26.5590348,-81.8919943
2/21/18,"Liberty Plaza, Atlanta, GA",33.749,-84.387,26.5590348,-81.8919943
2/21/18,"Central Middle School, Columbus, IN",39.201,-85.921,47.0272632,-113.8926911
2/21/18,"Cedar Falls, IA",42.535,-92.445,41.3497173,-72.9002037
2/21/18,"Central Kitsap High School, Silverdale, WA",47.651,-122.699,37.9349815,-121.272244
2/21/18,"Olympic High School, Bermerton, WA",47.627,-122.665,37.9349815,-121.272244
2/21/18,"Kingston High School, Kingston, WA",47.8,-122.52,41.9241163,-81.3926429
2/21/18,"Riverdale High School, Fort Myers, FL",26.707,-81.724,41.9241163,-81.3926429
2/21/18,"Lehigh Senior High School, Lehigh Acres, FL",26.622,-81.721,41.9241163,-81.3926429
2/21/18,"Cape Coral High School, Cape Coral, FL",26.609,-81.976,41.8942937,-87.6454546
2/21/18,"Island Coast High School, Cape Coral, FL",26.727,-81.93,41.8942937,-87.6454546
2/21/18,"Mariner High School, Cape Coral, FL",26.665,-82.005,41.8942937,-87.6454546
2/21/18,"Ida Baker High School, Cape Coral, FL",26.588,-82.017,38.8964168,-95.2909475
2/21/18,"North Fort Myers High School, Fort Myers, FL",26.662,-81.914,38.8964168,-95.2909475
2/21/18,"Fort Meyers High School, Fort Myers, FL",26.628,-81.878,39.5759152,-75.6441324
2/21/18,"Oasis High School, Cape Coral, FL",26.587,-82.023,38.8964168,-95.2909475
2/21/18,"Cypress Lake High School, Fort Myers, FL",26.541,-81.902,47.6203752,-117.4033714
2/21/18,"Estero High School, Estero, FL",26.422,-81.799,39.2036768,-78.2638283
2/21/18,"Big Sky High School, Missoula, MT",46.85,-114.058,26.1935353,-80.4766834
2/21/18,"Platt High School, Meriden, CT",41.534,-72.827,28.0590267,-81.1393116
2/21/18,"Franklin High School, Stockton, CA",37.968,-121.237,39.9695753,-83.0068645
2/21/18,"Health Careers Academy, Stockton, CA",37.966,-121.282,28.6900918,-81.1319894
2/21/18,"Mentor High School, Mentor, OH",41.695,-81.337,28.6900918,-81.1319894
2/21/18,"Willoughby South High School, Willoughby, OH",41.625,-81.421,28.6900918,-81.1319894
2/21/18,"Eastlake North High School, Eastlake, OH",41.651,-81.446,28.6900918,-81.1319894
2/21/18,"Schaumburg High School, Schaumburg, IL",42.027,-88.107,41.760392,-81.7242168
2/21/18,"Oak Park High School, Oak Park, IL",41.89,-87.789,26.1935353,-80.4766834
2/21/18,"River Forest High School, Oak Park, IL",41.89,-87.789,26.1935353,-80.4766834
2/21/18,"Free State High School, Lawrence, KS",38.975,-95.303,26.1935353,-80.4766834
2/21/18,"Lawrence High School, Lawrence, KS",38.949,-95.243,26.1935353,-80.4766834
2/21/18,"Wilmington Friends School, Wilmington, DE",39.768,-75.551,25.6105796,-80.4991365
2/21/18,"Liberty Memorial Central Middle School, Lawrence, KS",38.958,-95.235,25.6105796,-80.4991365
2/21/18,"Cheney High School, Cheney, WA",47.497,-117.577,25.6105796,-80.4991365
2/21/18,"Millbrook High School, Winchester, VA",39.191,-78.115,25.6105796,-80.4991365
2/21/18,"Marjory Stoneman Douglas High School, Parkland, FL",26.305,-80.269,25.6105796,-80.4991365
2/21/18,"Harmony High School, Harmony, FL",28.188,-81.152,41.8942937,-87.6454546
2/21/18,"Dublin Scioto High School, Columbus, OH",40.121,-83.1,40.4697574,-79.9804515
2/21/18,"Hagerty High School, Oviedo, FL",28.625,-81.178,30.2395128,-97.6912697
2/21/18,"Lake Mary High, Lake Mary, FL",28.737,-81.337,38.7011187,-77.4795791
2/21/18,"Lyman High, Longwood, FL",28.687,-81.344,38.8258796,-76.8472724
2/21/18,"Oviedo High School, Oviedo, FL",28.673,-81.218,38.8783374,-77.1007034
2/21/18,"Lakewood High School, Cleveland, OH",41.481,-81.792,43.8083479,-70.3303753
2/21/18,"Coral Springs High School, Coral Springs, FL",26.273,-80.22,43.0674684,-89.4178523
2/21/18,"Cypress Bay High School, Weston, FL",26.066,-80.397,43.5191091,-71.4253661
2/21/18,"Tequesta Trace Middle School, Weston, FL",26.106,-80.393,39.1373815,-77.2030633
2/21/18,"Coral Glades High School, Coral Springs, FL",26.263,-80.295,61.1742503,-149.2843294
2/21/18,"Barbara Goleman High School, Miami Lakes, FL",25.902,-80.345,36.2142575,-115.013812
2/21/18,"Coral Reef High School, Richmond Heights, FL",25.63,-80.356,27.1843855,-82.3658351
2/21/18,"Ransom Everglades School, Miami, FL",25.738,-80.227,39.8757858,-74.6630063
2/21/18,"MAST Academy, Key Biscayne, FL",25.739,-80.166,33.1947368,-96.5797229
2/21/18,"Design and Architecture High School, Miami, FL",25.814,-80.191,30.0612247,-98.0292673
2/21/18,"Chicago, IL",41.878,-87.63,30.6490296,-97.6050692
2/21/18,"Pittsburgh, PA",40.441,-79.996,30.6490296,-97.6050692
2/21/18,"Austin High School, Austin, TX",30.274,-97.767,30.2395128,-97.6912697
2/21/18,"Patriot High School, Nokesville, VA",38.726,-77.58,28.2983043,-80.7003309
2/21/18,"Frederick Douglass High School, Upper Marlboro, MD",38.782,-76.782,40.2870481,-74.1524456
2/21/18,"Arlington, VA",38.882,-77.091,39.865669,-74.2588636
2/21/18,"Portland, ME",43.661,-70.255,41.8942937,-87.6454546
2/21/18,"Library Mall, Madison, WI",43.076,-89.399,41.8520581,-88.0860383
2/21/18,"Inter-Lakes High School, Meredith, NH",43.667,-71.491,32.1285226,-111.7830267
2/21/18,"Walter Johnson High School, Bethesda, MD",39.025,-77.131,36.0625255,-79.120034
2/21/18,"West High School, Anchorage, AK",61.2,-149.917,42.2846636,-83.2619533
2/21/18,"Silverado High School, Las Vegas, NV",36.023,-115.13,38.3280675,-81.5235156
2/21/18,"Venice High School, Venice, FL",27.094,-82.44,45.0152499,-93.1001408
2/21/18,"Gibson House, Evesham, NJ",39.884,-74.892,35.1607616,-85.1977114
2/21/18,"McKinney High School, McKinney, TX",33.188,-96.633,44.3509427,-93.2985032
2/21/18,"Dripping Springs High School, Austin, TX",30.208,-98.112,34.1963983,-118.2618616
2/21/18,"Vista Ridge High School, Cedar Park, TX",30.517,-97.786,38.3280675,-81.5235156
2/21/18,"Eastview High School, Georgetown, TX",30.642,-97.619,42.642711,-70.8651073
2/21/18,"Clint Small Middle School, Austin, TX",30.234,-97.842,39.6336448,-80.0590736
2/21/18,"Heritage High School, Palm Bay, FL",28.002,-80.744,38.0309328,-81.0860508
2/21/18,"Middletown North High School, Middletown, NJ",40.402,-74.1,37.7624696,-81.2646711
2/21/18,"Southern Regional High School, Manahawkin, NJ",39.712,-74.254,39.5058387,-80.2434018
2/21/18,"Elk Grove High School, Elk Grove Village, IL",42.011,-87.998,38.0228142,-81.713539
2/21/18,"Wheaton North High School, Wheaton, IL",41.885,-88.118,38.5105128,-81.906109
2/21/18,"City High School, Tucson, AZ",32.223,-110.971,38.5105128,-81.906109
2/21/18,"Chapel Hill, NC",35.913,-79.056,38.3280675,-81.5235156
2/21/18,"Detroit, MI",42.331,-83.046,36.1409404,-85.4961801
2/21/18,"Charleston, WV",38.35,-81.633,32.2677879,-90.4660171
2/21/18,"St. Paul, MN",44.954,-93.09,38.6744501,-79.3406175
2/21/18,"Chattanooga, TN",35.046,-85.31,43.9283286,-122.8976901
2/21/18,"Faribault, MN",44.295,-93.269,33.6756872,-117.7772068
2/22/18,"Woodland Hills, CA",34.165,-118.609,42.6035338,-84.3738107
2/22/18,"Charleston, WV",38.35,-81.633,36.0625255,-79.120034
2/22/18,"Salem, MA",42.52,-70.897,27.1843855,-82.3658351
2/22/18,"Morgantown, WV",39.63,-79.956,40.0093755,-75.1333459
2/22/18,"Oak Hill, WV",37.972,-81.149,45.0152499,-93.1001408
2/22/18,"Beckley, WV",37.778,-81.188,39.9695753,-83.0068645
2/22/18,"Fairmont, WV",39.485,-80.143,42.3932198,-96.0532956
2/22/18,"Madison, WV",38.067,-81.819,33.6756872,-117.7772068
2/22/18,"Hurricane, WV",38.433,-82.02,26.118786,-81.4009553
2/22/18,"Winfield, WV",38.533,-81.893,28.2983043,-80.7003309
2/22/18,"Belle, WV",38.232,-81.538,38.0376579,-78.4853806
2/22/18,"Cookeville, TN",36.163,-85.502,44.4633293,-73.0694101
2/22/18,"Jackson, MS",32.299,-90.185,37.2207774,-121.6906224
2/22/18,"Franklin, WV",38.643,-79.331,45.0152499,-93.1001408
2/22/18,"Eugene, OR",44.052,-123.087,40.4396214,-74.4074303
2/22/18,"Victoria Beach, Laguna Beach, CA",33.517,-117.761,61.1742503,-149.2843294
2/22/18,"Lansing, MI",42.733,-84.556,36.7043803,-95.9061545
2/22/18,"Chapel Hill, NC",35.913,-79.056,37.4034477,-81.106456
2/22/18,"Sarasota, FL",27.336,-82.531,39.5058387,-80.2434018
2/22/18,"University of Pennsylvania, Philadelphia, PA",39.952,-75.193,38.6744501,-79.3406175
2/22/18,"St. Paul, MN",44.954,-93.09,33.3465408,-112.4955335
2/22/18,"Columbus, OH",39.961,-82.999,44.4881125,-75.074311
2/22/18,"West Middle School, Sioux City, IA",42.51,-96.451,42.4715414,-92.3080334
2/22/18,"Los Alamitos High School, Los Alamitos, CA",33.811,-118.07,37.9349815,-121.272244
2/22/18,"Marco Island, FL",25.94,-81.708,37.9349815,-121.272244
2/22/18,"Titusville High, Titusville, FL",28.593,-80.806,42.4634808,-90.8787708
2/22/18,"Charlottesville, VA",38.029,-78.477,26.118786,-81.4009553
2/22/18,"Burlington, VT",44.476,-73.212,41.7990145,-70.2118803
2/22/18,"Stanford, CA",37.424,-122.166,36.079065,-79.7886652
2/22/18,"St. Paul, MN",44.954,-93.09,36.079065,-79.7886652
2/23/18,"New Brunswick, NJ",40.486,-74.452,27.9066072,-82.3497186
2/23/18,"Anchorage, AK",61.218,-149.9,26.1935353,-80.4766834
2/23/18,"Bartlesville High School, Bartlesville, OK",36.733,-95.973,39.9739654,-75.7497323
2/23/18,"Bluefield, WV",37.27,-81.222,27.1843855,-82.3658351
2/23/18,"Fairmont, WV",39.485,-80.143,40.0419921,-76.250198
2/23/18,"Franklin, WV",38.643,-79.331,26.649124,-80.4483739
2/23/18,"Phoenix, AZ",33.448,-112.074,37.9349815,-121.272244
2/23/18,"St. Lawrence University, Canton, NY",44.589,-75.161,37.9349815,-121.272244
2/23/18,"Cedar Falls, IA",42.535,-92.445,33.9591457,-84.023087
2/23/18,"Edison High School, Stockton, CA",37.938,-121.287,30.2395128,-97.6912697
2/23/18,"Stagg High School, Stockton, CA",37.985,-121.323,30.2395128,-97.6912697
2/23/18,"Dubuque, IA",42.501,-90.665,30.2395128,-97.6912697
2/23/18,"Collier County Courthouse, Naples, FL",26.128,-81.765,30.2395128,-97.6912697
2/23/18,"Providence, MA",42.058,-70.179,30.2395128,-97.6912697
2/23/18,"Grimsley High School, Greensboro, NC",36.083,-79.815,30.2395128,-97.6912697
2/23/18,"Page High, Greensboro, NC",36.109,-79.786,37.9349815,-121.272244
2/23/18,"Curtis Hixon Park, Tampa, FL",27.949,-82.462,44.4633293,-73.0694101
2/23/18,"Deerfield Beach High School, Deerfield Beach, FL",26.295,-80.118,37.2207774,-121.6906224
2/23/18,"Westtown School, West Chester, PA",39.948,-75.538,30.0534195,-89.9345018
2/23/18,"Sarasota, FL",27.336,-82.531,36.7799854,-76.0252094
2/23/18,"Lancaster, PA",40.038,-76.306,35.0540019,-106.6690645
2/23/18,"Dreyfoos School of the Arts, West Palm Beach, FL",26.709,-80.062,40.7766419,-73.9701871
2/23/18,"Chavez High School, Stockton, CA",38.012,-121.27,40.0093755,-75.1333459
2/23/18,"Lincoln High School, Stockton, CA",38.011,-121.338,38.6356988,-90.2445816
2/23/18,"Norcross High School, Norcross, GA",33.967,-84.212,42.752759,-78.7781922
2/23/18,"Bailey Middle School, Austin, TX",30.164,-97.873,41.8942937,-87.6454546
2/23/18,"Gorzycki Middle School, Austin, TX",30.214,-97.892,33.3465408,-112.4955335
2/23/18,"O. Henry Middle School, Austin, TX",30.285,-97.774,25.6105796,-80.4991365
2/23/18,"Fulmore Middle School, Austin, TX",30.244,-97.75,33.0236041,-116.7761174
2/23/18,"Covington Middle School, Austin, TX",30.213,-97.834,38.9041031,-77.017229
2/23/18,"Austin High School, Austin, TX",30.274,-97.767,45.0152499,-93.1001408
2/23/18,"Village Oak High School, Stockton, CA",38.001,-121.333,39.9695753,-83.0068645
2/23/18,"Burlington, VT",44.476,-73.212,43.0674684,-89.4178523
2/23/18,"Stanford, Palo Alto, CA",37.424,-122.166,40.4139565,-75.9268598
2/23/18,"New Orleans, LA",29.951,-90.072,38.1895321,-85.6576243
2/24/18,"Virginia Beach, VA",36.853,-75.978,41.8697652,-71.5786261
2/24/18,"Nob Hill, Albuquerque, NM",35.085,-106.606,42.4715414,-92.3080334
2/24/18,"Foley Square, New York, NY",40.713,-74.006,26.1935353,-80.4766834
2/24/18,"Philadelphia, PA",39.953,-75.165,30.2395128,-97.6912697
2/24/18,"Old Courthouse, St. Louis, MO",38.626,-90.189,46.4565581,-120.7401446
2/24/18,"Buffalo, NY",42.886,-78.878,41.3436196,-77.0552254
2/24/18,"Chicago, IL",41.878,-87.63,36.1409404,-85.4961801
2/24/18,"Phoenix, AZ",33.448,-112.074,39.005441,-94.3433259
2/24/18,"Miami, FL",25.762,-80.192,42.2846636,-83.2619533
2/24/18,"Convention Center, San Diego, CA",32.716,-117.161,36.1203177,-95.9418132
2/24/18,"Washington, DC",38.907,-77.037,48.5438247,-117.2321913
2/24/18,"St. Paul, MN",44.954,-93.09,39.8602372,-88.9615288
2/24/18,"Statehouse, Columbus, OH",39.962,-82.999,40.7313751,-74.0786014
2/24/18,"Madison, WI",43.073,-89.401,40.734015,-119.6622724
2/24/18,"Boyertown, PA",40.334,-75.637,43.0674684,-89.4178523
2/24/18,"Louisville, KY",38.253,-85.758,33.0236041,-116.7761174
2/24/18,"State House, Providence, RI",41.831,-71.415,41.1727868,-75.9760345
2/24/18,"Waterloo, IA",42.493,-92.343,39.4480541,-78.0377755
2/24/18,"Parkland, FL",26.311,-80.253,40.2275433,-85.3992617
2/24/18,"Anderson High School, Austin, TX",30.376,-97.753,41.1527698,-73.745912
2/24/18,"Yakima, WA",46.602,-120.506,41.0918553,-85.0722302
2/24/18,"Williamsport, PA",41.241,-77.001,40.7874003,-74.2462919
2/24/18,"Putnam County Courthouse, Cookeville, TN",36.162,-85.498,41.9395938,-88.4280395
2/24/18,"Country Club Plaza, Kansas City, MO",39.042,-94.592,34.1963983,-118.2618616
2/24/18,"Hemlock Park, Dearborn, MI",42.334,-83.174,26.1935353,-80.4766834
2/24/18,"Tulsa, OK",36.154,-95.993,35.9927265,-83.9377209
2/24/18,"Newport, WA",48.18,-117.043,26.1935353,-80.4766834
2/24/18,"Decatur, IL",39.84,-88.955,45.0061209,-93.4752279
2/24/18,"Jersey City, NJ",40.728,-74.078,40.3110682,-79.4666879
2/24/18,"Reno, NV",39.53,-119.814,36.240107,-121.3155723
2/24/18,"Madison, WI",43.073,-89.401,40.4139565,-75.9268598
2/24/18,"Preserve Calavera, Carlsbad, CA",33.171,-117.284,41.8942937,-87.6454546
2/25/18,"Luzerne County Courthouse, Wilkes-Barre, PA",41.252,-75.879,42.3394593,-72.6636936
2/25/18,"Foxcroft Towne Center, Martinsburg, WV",39.451,-77.986,41.7476243,-71.0889626
2/25/18,"Muncie, IN",40.193,-85.386,40.13898,-88.1969959
2/25/18,"Mount Kisco, NY",41.204,-73.727,41.6688774,-91.5889245
2/25/18,"Allen County Courthouse, Fort Wayne, IN",41.079,-85.139,41.2274128,-73.3670614
2/25/18,"Temple B'nai Abraham, Livingston, NJ",40.786,-74.33,42.3385513,-71.018253
2/25/18,"Elgin, IL",42.035,-88.283,34.1963983,-118.2618616
2/25/18,"Zuma Beach, Malibu, CA",34.022,-118.831,40.6142409,-75.5906269
2/25/18,"Parkland, FL",26.311,-80.253,39.9166704,-75.3987862
2/25/18,"Knoxville, TN",35.961,-83.921,40.6841401,-80.3507209
2/25/18,"Pompano Beach, FL",26.238,-80.125,42.5845038,-72.5917921
2/26/18,"Minneapolis, MN",44.978,-93.265,35.3466288,-118.7295064
2/26/18,"Westmoreland County Courthouse, Greensburg, PA",40.301,-79.539,34.3587415,-119.1331432
2/26/18,"City Hall, Salinas, CA",36.678,-121.656,34.1963983,-118.2618616
2/26/18,"Berks County Services Center, Reading, PA",40.309,-75.925,42.642711,-70.8651073
2/26/18,"Daley Plaza, Chicago, IL",41.884,-87.63,42.3116934,-71.940282
2/26/18,"Amherst, MA",42.373,-72.52,40.2000054,-80.2521319
2/26/18,"Fall River, MA",41.701,-71.155,40.4979217,-78.3106362
2/26/18,"Urbana, IL",40.111,-88.207,43.8083479,-70.3303753
2/26/18,"Iowa City, IA",41.661,-91.53,41.8942937,-87.6454546
2/26/18,"Stamford, CT",41.053,-73.539,38.3280675,-81.5235156
2/26/18,"Boston, MA",42.36,-71.059,29.8988529,-91.0524649
2/26/18,"UCLA, Westwood, CA",34.069,-118.445,37.5503396,-80.5478898
2/26/18,"Soldiers and Sailors Monument, Allentown, PA",40.602,-75.472,30.4593104,-84.2778004
2/26/18,"Upper Darby, PA",39.958,-75.308,39.8023521,-74.9612507
2/26/18,"Beaver County Courthouse, Beaver, PA",40.695,-80.309,30.2395128,-97.6912697
2/26/18,"Greenfield Community College, Greenfield, MA",42.6,-72.631,33.5440407,-83.8551837
2/26/18,"Bakersfield, CA",35.373,-119.019,37.2207774,-121.6906224
2/26/18,"Ventura County Medical Center, Ventura, CA",34.28,-119.254,41.2703281,-111.8767944
2/26/18,"USC Medical Center, Los Angeles, CA",34.057,-118.208,27.4816825,-82.3687669
2/26/18,"Lawrence, MA",42.707,-71.163,42.3385513,-71.018253
2/26/18,"City Hall, Worcester, MA",42.263,-71.802,41.6176989,-86.2881592
2/26/18,"Washington, PA",40.174,-80.246,35.3986751,-101.893804
2/26/18,"Altoona, PA",40.519,-78.395,42.3394593,-72.6636936
